,id,text,label,word_count,char_count,avg_word_length,punctuation_density
702,703,"It was the best of times, it was the worst of times.",human,12,52,3.416666667,0.166666667
703,704,"To live is to suffer, to survive is to find some meaning in the suffering.",human,15,74,4.0,0.133333333
704,705,The smart refrigerator added items to the digital shopping list as they ran out.,ai,14,80,4.785714286,0.071428571
705,706,A drone conducted a survey of the agricultural field.,ai,9,53,5.0,0.111111111
706,707,The past is never dead. It’s not even past.,human,9,43,3.888888889,0.222222222
707,708,The machine learning model improved with every iteration.,ai,8,57,6.25,0.125
708,709,The reports of my death are greatly exaggerated.,human,8,48,5.125,0.125
709,710,"Wear a coat, it’s cold outside.",human,6,31,4.333333333,0.333333333
710,711,Nothing happens unless first we dream.,human,6,38,5.5,0.166666667
711,712,The AI model generated captions for the video.,ai,8,46,4.875,0.125
712,713,"I opened the fridge, staring at the half-empty shelves.",ai,9,55,5.222222222,0.333333333
713,714,It's hard to beat a person who never gives up.,human,10,46,3.7,0.2
714,715,I have a dream.,human,4,15,3.0,0.25
715,716,I am a man of constant sorrow.,human,7,30,3.428571429,0.142857143
716,717,A predictive maintenance system alerted the technician to a failing component.,ai,11,78,6.181818182,0.090909091
717,718,The automated warehouse robot moved a pallet to the shipping area.,ai,11,66,5.090909091,0.090909091
718,719,Education is the most powerful weapon which you can use to change the world.,human,14,76,4.5,0.071428571
719,720,He wrote a catchy jingle for a new commercial.,ai,9,46,4.222222222,0.111111111
720,721,"I usually listen to music while working, but today I didn’t.",ai,11,60,4.545454545,0.181818182
721,722,"Go to bed, it’s late.",human,5,21,3.4,0.4
722,723,The automated factory produced a car from start to finish.,ai,10,58,4.9,0.1
723,724,The fridge hummed quietly in the background.,ai,7,44,5.428571429,0.142857143
724,725,What we've got here is a failure to communicate.,human,9,48,4.444444444,0.222222222
725,726,I’m the king of the world!,human,6,26,3.5,0.166666667
726,727,Success is walking from failure to failure with no loss of enthusiasm.,human,12,70,4.916666667,0.083333333
727,728,"Fasten your seatbelts, it’s going to be a bumpy night.",human,10,54,4.5,0.2
728,729,The algorithm predicted rainfall with surprising accuracy.,ai,7,58,7.428571429,0.142857143
729,730,I find when I do not think of myself I do not think at all.,human,15,59,3.0,0.066666667
730,731,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.",human,20,114,4.75,0.15
731,732,The curtains blocked most of the sunlight.,ai,7,42,5.142857143,0.142857143
732,733,The unexamined life is not worth living.,human,7,40,4.857142857,0.142857143
733,734,The autonomous drone patrolled the fence line for security breaches.,ai,10,68,5.9,0.1
734,735,To love oneself is the beginning of a lifelong romance.,human,10,55,4.6,0.1
735,736,You cannot find peace by avoiding life.,human,7,39,4.714285714,0.142857143
736,737,The smart mirror provided a detailed weather forecast and traffic update.,ai,11,73,5.727272727,0.090909091
737,738,Hold my hand while crossing the street.,human,7,39,4.714285714,0.142857143
738,739,She used the virtual reality headset to explore a different world.,ai,11,66,5.090909091,0.090909091
739,740,Do not take life too seriously. You will never get out of it alive.,human,14,67,3.857142857,0.142857143
740,741,The self-driving bus navigated the city's bus routes with passengers on board.,ai,12,78,5.583333333,0.25
741,742,We can't solve problems by using the same kind of thinking we used when we created them.,human,17,88,4.235294118,0.117647059
742,743,The greatest wealth is to live content with little.,human,9,51,4.777777778,0.111111111
743,744,"Happiness is the meaning and the purpose of life, the whole aim and end of human existence.",human,17,91,4.411764706,0.117647059
744,745,It takes considerable knowledge just to realize the extent of your own ignorance.,human,13,81,5.307692308,0.076923077
745,746,She wore a blue dress that shimmered under the lights.,ai,10,54,4.5,0.1
746,747,"When one door of happiness closes, another opens.",human,8,49,5.25,0.25
747,748,Mama always said life was like a box of chocolates. You never know what you're gonna get.,human,17,89,4.294117647,0.176470588
748,749,"Keep your eyes on the stars, and your feet on the ground.",human,12,57,3.833333333,0.166666667
749,750,Her wearable tracked sleep cycles and heart rate.,ai,8,49,5.25,0.125
750,751,No yelling inside the house.,human,5,28,4.8,0.2
751,752,He placed the groceries on the counter.,ai,7,39,4.714285714,0.142857143
752,753,Pick up your toys before bedtime.,human,6,33,4.666666667,0.166666667
753,754,"The greatest danger for most of us is not that our aim is too high and we miss it, but that it is too low and we reach it.",human,29,122,3.24137931,0.068965517
754,755,The blanket slipped off the couch onto the floor.,ai,9,49,4.555555556,0.111111111
755,756,The wind chimes sang softly in the afternoon summer breeze.,ai,10,59,5.0,0.1
756,757,"The fool doth think he is wise, but the wise man knows himself to be a fool.",human,17,76,3.529411765,0.117647059
757,758,The good life is one inspired by love and guided by knowledge.,human,12,62,4.25,0.083333333
758,759,The smart air purifier automatically detected and filtered out pollutants.,ai,10,74,6.5,0.1
759,760,"If you can dream it, you can do it.",human,9,35,3.0,0.222222222
760,761,"If you want a friend in Washington, get a dog.",human,10,46,3.7,0.2
761,762,The drone mapped the terrain in under an hour.,ai,9,46,4.222222222,0.111111111
762,763,I'm just one stomach flu away from my ideal weight.,human,10,51,4.2,0.2
763,764,The vase held a single fresh flower.,ai,7,36,4.285714286,0.142857143
764,765,The better part of valor is discretion.,human,7,39,4.714285714,0.142857143
765,766,He adjusted the blinds to let in more sunlight.,ai,9,47,4.333333333,0.111111111
766,767,She brewed a cup of coffee and opened her favorite book.,ai,11,56,4.181818182,0.090909091
767,768,A robotic vacuum cleaned the living room floor.,ai,8,47,5.0,0.125
768,769,Have you ever wondered what lies beyond our galaxy?,ai,9,51,4.777777778,0.111111111
769,770,The screen went dark after a few minutes of inactivity.,ai,10,55,4.6,0.1
770,771,The fireflies began their nightly dance in the meadow grass.,ai,10,60,5.1,0.1
771,772,The intelligent system analyzed a patient's symptoms and suggested a diagnosis.,ai,11,79,6.272727273,0.181818182
772,773,He placed his glasses carefully on the table.,ai,8,45,4.75,0.125
773,774,The grandfather clock struck midnight in the empty hallway.,ai,9,59,5.666666667,0.111111111
774,775,The self-driving bus navigated city streets safely.,ai,7,51,6.428571429,0.285714286
775,776,The AI-powered creative assistant helped a graphic designer with a new logo.,ai,12,76,5.416666667,0.166666667
776,777,The recommendation system suggested a movie she ended up loving.,ai,10,64,5.5,0.1
777,778,"Get busy living, or get busy dying.",human,7,35,4.142857143,0.285714286
778,779,There’s no place like home.,human,5,27,4.6,0.2
779,780,A light drizzle dampened the picnic blanket.,ai,7,44,5.428571429,0.142857143
780,781,He paused the video to answer the door.,ai,8,39,4.0,0.125
781,782,The automated cleaning robot sanitized the hospital room.,ai,8,57,6.25,0.125
782,783,He planted tomato seeds in the rich garden soil.,ai,9,48,4.444444444,0.111111111
783,784,"I'm not saying it's going to be easy, I'm saying it's going to be worth it.",human,16,75,3.75,0.375
784,785,The AI-powered system translated sign language into spoken words in real-time.,ai,11,78,6.181818182,0.272727273
785,786,He fixed the leaky faucet in the kitchen.,ai,8,41,4.25,0.125
786,787,She whispered a secret no one else would ever hear.,ai,10,51,4.2,0.1
787,788,"Don’t touch the stove, it’s hot.",human,6,32,4.5,0.333333333
788,789,She stirred sugar into her tea until it dissolved.,ai,9,50,4.666666667,0.111111111
789,790,The predictive model suggested a 72% chance of success.,ai,9,55,5.222222222,0.222222222
790,791,The robotic exoskeleton allowed a paralyzed person to walk again.,ai,10,65,5.6,0.1
791,792,She found a message in a bottle washed up on the beach.,ai,12,55,3.666666667,0.083333333
792,793,The chatbot answered a complex question about a legal document.,ai,10,63,5.4,0.1
793,794,The only way to have a friend is to be one.,human,11,43,3.0,0.090909091
794,795,The intelligent system analyzed seismic data to predict earthquakes.,ai,9,68,6.666666667,0.111111111
795,796,A neural interface allowed the user to control a robotic arm with their thoughts.,ai,14,81,4.857142857,0.071428571
796,797,The chatbot answered questions about the company's return policy.,ai,9,65,6.333333333,0.222222222
797,798,He organized his collection of vintage comic books.,ai,8,51,5.5,0.125
798,799,I love the sound of waves crashing against the rocks.,ai,10,53,4.4,0.1
799,800,The drawer stuck before sliding open fully.,ai,7,43,5.285714286,0.142857143
800,801,The scientist examined the cell under a microscope.,ai,8,51,5.5,0.125
801,802,The pen is mightier than the sword.,human,7,35,4.142857143,0.142857143
802,803,"I don’t really enjoy spicy food, but I eat it sometimes.",ai,11,56,4.181818182,0.181818182
803,804,"A new update installed overnight, changing the interface entirely.",ai,9,66,6.444444444,0.222222222
804,805,The smart refrigerator ordered more milk when the supply was low.,ai,11,65,5.0,0.090909091
805,806,It is not how old you are but how you are old.,human,12,46,2.916666667,0.083333333
806,807,AI-generated art often sparks debates about creativity.,ai,7,55,7.0,0.285714286
807,808,We'll cross that bridge when we come to it.,human,9,43,3.888888889,0.222222222
808,809,Failure is not the only punishment for laziness; there is also the success of others.,human,15,85,4.733333333,0.133333333
809,810,The robot dog fetched the newspaper from the porch.,ai,9,51,4.777777778,0.111111111
810,811,The lighthouse keeper climbed the spiral staircase each evening.,ai,9,64,6.222222222,0.111111111
811,812,A small child built sandcastles near the water's edge.,ai,9,54,5.111111111,0.222222222
812,813,The smart refrigerator suggested recipes based on its current contents.,ai,10,71,6.2,0.1
813,814,Family is not an important thing. It’s everything.,human,8,50,5.375,0.25
814,815,The AI analyzed satellite imagery to track deforestation.,ai,8,57,6.25,0.125
815,816,The shoes squeaked slightly on the tiled floor.,ai,8,47,5.0,0.125
816,817,The church bells rang out across the cobblestone square.,ai,9,56,5.333333333,0.111111111
817,818,The lights dimmed automatically at sunset.,ai,6,42,6.166666667,0.166666667
818,819,"Yesterday is history, tomorrow is a mystery, today is a gift of God, which is why we call it the present.",human,21,105,4.047619048,0.19047619
819,820,A predictive model forecasted the stock market's behavior.,ai,8,58,6.375,0.25
820,821,The automated system processed and approved a medical insurance claim.,ai,10,70,6.1,0.1
821,822,She built a miniature replica of a famous bridge.,ai,9,49,4.555555556,0.111111111
822,823,The computer vision system identified a face and granted access to a building.,ai,13,78,5.076923077,0.076923077
823,824,"The guitarist strummed a chord, and a beautiful melody filled the room.",ai,12,71,5.0,0.166666667
824,825,Keep moving forward.,human,3,20,6.0,0.333333333
825,826,The future depends on what you do today.,human,8,40,4.125,0.125
826,827,"He began to laugh. And the boy, flustered, answered quickly. I noticed it in the bar when I asked you what you did for a living. It's just a slight sharpness to the consonants, that's all. I never guessed it was French.",human,42,219,4.238095238,0.238095238
827,828,The notification appeared: software update available.,ai,6,53,8.0,0.333333333
828,829,You better hope I don't tell your father.,human,8,41,4.25,0.25
829,830,The smartphone vibrated with another notification.,ai,6,50,7.5,0.166666667
830,831,"Eat your vegetables, you’ll feel better.",human,6,40,5.833333333,0.333333333
831,832,A red cardinal perched on the frost-covered fence post.,ai,9,55,5.222222222,0.222222222
832,833,The robot vacuum navigated around the furniture with ease.,ai,9,58,5.555555556,0.111111111
833,834,The pencil rolled slowly off the desk.,ai,7,38,4.571428571,0.142857143
834,835,The programmer debugged the faulty code.,ai,6,40,5.833333333,0.166666667
835,836,Be nice to your friends.,human,5,24,4.0,0.2
836,837,The AI designed a logo based on the company’s values.,ai,10,53,4.4,0.1
837,838,"All men dream, but not equally.",human,6,31,4.333333333,0.333333333
838,839,Turn off the lights when you leave the room.,human,9,44,4.0,0.111111111
839,840,She designed a beautiful logo for a new company.,ai,9,48,4.444444444,0.111111111
840,841,The mug was still warm from the fresh coffee.,ai,9,45,4.111111111,0.111111111
841,842,My precious.,human,2,12,5.5,0.5
842,843,The cat stretched lazily in the warm afternoon sunlight.,ai,9,56,5.333333333,0.111111111
843,844,I noticed a small crack in the wall near the corner.,ai,11,52,3.818181818,0.090909091
844,845,The drone captured aerial footage of the coastline.,ai,8,51,5.5,0.125
845,846,The detective interviewed a key witness.,ai,6,40,5.833333333,0.166666667
846,847,Cloud storage ensured the files were backed up instantly.,ai,9,57,5.444444444,0.111111111
847,848,"Get your stinking paws off me, you damned dirty ape!",human,10,52,4.3,0.2
848,849,"Here's a dime, kid... go call someone who cares.",human,9,48,4.444444444,0.666666667
849,850,The elevator dinged as it arrived at the fifth floor.,ai,10,53,4.4,0.1
850,851,The doctor explained the test results to the patient.,ai,9,53,5.0,0.111111111
851,852,Do unto others as you would have them do unto you.,human,11,50,3.636363636,0.090909091
852,853,Life isn't about finding yourself. Life is about creating yourself.,human,10,67,5.8,0.3
853,854,Success usually comes to those who are too busy to be looking for it.,human,14,69,4.0,0.071428571
854,855,He carved his initials into the old oak tree's bark.,ai,10,52,4.3,0.2
855,856,Move fast and break things.,human,5,27,4.6,0.2
856,857,A robot performed a delicate surgery with sub-millimeter precision.,ai,9,67,6.555555556,0.222222222
857,858,"If you don't clean your room, I'm throwing everything away.",human,10,59,5.0,0.4
858,859,A shooting star streaked across the clear midnight sky.,ai,9,55,5.222222222,0.111111111
859,860,"In the end, we only regret the chances we didn’t take.",human,11,54,4.0,0.181818182
860,861,He started a podcast about science fiction films.,ai,8,49,5.25,0.125
861,862,I still remember the first email I ever sent.,ai,9,45,4.111111111,0.111111111
862,863,I stacked the dishes neatly in the drying rack.,ai,9,47,4.333333333,0.111111111
863,864,"I am become Death, the destroyer of worlds.",human,8,43,4.5,0.25
864,865,The automated drone delivered a package to a remote mountain cabin.,ai,11,67,5.181818182,0.090909091
865,866,"The sun dipped below the horizon, painting the sky with streaks of orange and purple.",ai,15,85,4.733333333,0.133333333
866,867,He built a sturdy wooden shelf for his books.,ai,9,45,4.111111111,0.111111111
867,868,The AI generated a realistic human voice for a virtual character.,ai,11,65,5.0,0.090909091
868,869,To infinity and beyond!,human,4,23,5.0,0.25
869,870,The AI system detected a subtle anomaly in the X-ray image.,ai,11,59,4.454545455,0.181818182
870,871,"In war, truth is the first casualty.",human,7,36,4.285714286,0.285714286
871,872,The AI-powered search engine provided highly relevant results from a complex query.,ai,12,83,6.0,0.166666667
872,873,I poured a glass of water and sat down to read.,ai,11,47,3.363636364,0.090909091
873,874,A clever person solves a problem. A wise person avoids it.,human,11,58,4.363636364,0.181818182
874,875,The automated drone delivered a pizza right to the customer's doorstep.,ai,11,71,5.545454545,0.181818182
875,876,"If so-and-so jumped off a bridge, would you?",human,8,44,4.625,0.5
876,877,The best way to predict the future is to invent it.,human,11,51,3.727272727,0.090909091
877,878,An AI-generated summary appeared at the end of the document.,ai,10,60,5.1,0.2
878,879,He taught his dog to sit and stay.,ai,8,34,3.375,0.125
879,880,A synthetic voice read the news headlines aloud.,ai,8,48,5.125,0.125
880,881,She traced her finger along the map planning her next adventure.,ai,11,64,4.909090909,0.090909091
881,882,Put your dirty clothes in the laundry basket.,human,8,45,4.75,0.125
882,883,The AI assistant turned down the volume of the music.,ai,10,53,4.4,0.1
883,884,The robotic cleaner mopped the entire floor with a single command.,ai,11,66,5.090909091,0.090909091
884,885,He laughed nervously before answering the question.,ai,7,51,6.428571429,0.142857143
885,886,The dog wagged its tail as it sniffed around the yard.,ai,11,54,4.0,0.090909091
886,887,"The king is dead, long live the king!",human,8,37,3.75,0.25
887,888,The autonomous drone delivered medical supplies.,ai,6,48,7.166666667,0.166666667
888,889,A drone captured aerial footage of the landscape.,ai,8,49,5.25,0.125
889,890,The only place where success comes before work is in the dictionary.,human,12,68,4.75,0.083333333
890,891,She placed the empty glass in the dishwasher and closed the door.,ai,12,65,4.5,0.083333333
891,892,Do not wait to strike till the iron is hot; but make it hot by striking.,human,16,72,3.5625,0.125
892,893,The app tracked her steps throughout the day.,ai,8,45,4.75,0.125
893,894,"Knowledge will give you power, but character respect.",human,8,53,5.75,0.25
894,895,The floor creaked beneath his footsteps.,ai,6,40,5.833333333,0.166666667
895,896,It’s a trap!,human,3,12,3.333333333,0.333333333
896,897,"I'm just a girl, standing in front of a boy, asking him to love her.",human,15,68,3.6,0.266666667
897,898,All that we see or seem is but a dream within a dream.,human,13,54,3.230769231,0.076923077
898,899,The automated factory line assembled a complex machine.,ai,8,55,6.0,0.125
899,900,"The truth will set you free, but first it will make you miserable.",human,13,66,4.153846154,0.153846154
900,901,I think I want to tell the real story...,human,9,40,3.555555556,0.333333333
901,902,No man has a good enough memory to be a successful liar.,human,12,56,3.75,0.083333333
902,903,"Greed, for lack of a better word, is good.",human,9,42,3.777777778,0.333333333
903,904,The robotic surgery system performed a delicate procedure.,ai,8,58,6.375,0.125
904,905,Imagination is the only weapon in the war against reality.,human,10,58,4.9,0.1
905,906,The program generated thousands of test cases.,ai,7,46,5.714285714,0.142857143
906,907,The students conducted an experiment in the lab.,ai,8,48,5.125,0.125
907,908,The satellite transmitted real-time data back to Earth.,ai,8,55,6.0,0.25
908,909,The AI system analyzed a patient's medical history to suggest a treatment plan.,ai,13,79,5.153846154,0.153846154
909,910,The ancient ruins were covered in moss and ivy.,ai,9,47,4.333333333,0.111111111
910,911,Don’t run in the house.,human,5,23,3.8,0.2
911,912,Don't stop believin'.,human,3,21,6.333333333,1.0
912,913,Winter is coming.,human,3,17,5.0,0.333333333
913,914,The system crashed under the weight of too many requests.,ai,10,57,4.8,0.1
914,915,The printer hummed as it spat out the final page.,ai,10,49,4.0,0.1
915,916,"We don't understand life any better at forty than at twenty, but we know it and admit it.",human,18,89,4.0,0.166666667
916,917,The AI-driven artist created a unique abstract painting.,ai,8,56,6.125,0.25
917,918,The AI flagged potentially harmful online content.,ai,7,50,6.285714286,0.142857143
918,919,Her phone suggested a faster route due to heavy traffic.,ai,10,56,4.7,0.1
919,920,He who has a why to live can bear almost any how.,human,12,49,3.166666667,0.083333333
920,921,He coded a new script to automate the task.,ai,9,43,3.888888889,0.111111111
921,922,"A journey is best measured in friends, not miles.",human,9,49,4.555555556,0.222222222
922,923,Better to remain silent and be thought a fool than to speak and to remove all doubt.,human,17,84,4.0,0.058823529
923,924,I am your father.,human,4,17,3.5,0.25
924,925,Robots can perform repetitive tasks more efficiently than humans.,ai,9,65,6.333333333,0.111111111
925,926,This too shall pass.,human,4,20,4.25,0.25
926,927,"The snow turned the world into a quiet, white landscape.",ai,10,56,4.7,0.2
927,928,The photo filter adjusted colors automatically.,ai,6,47,7.0,0.166666667
928,929,The automated system managed the entire logistics supply chain.,ai,9,63,6.111111111,0.111111111
929,930,The smart pillbox reminded the user to take their medication at the correct time.,ai,14,81,4.857142857,0.071428571
930,931,"What we do in life, echoes in eternity.",human,8,39,4.0,0.25
931,932,The AI-powered security system detected and warned against a cyberattack.,ai,10,73,6.4,0.2
932,933,The purpose of life is to contribute in some way to making things better.,human,14,73,4.285714286,0.071428571
933,934,The intelligent security camera recognized a familiar face.,ai,8,59,6.5,0.125
934,935,Writing is an occupation in which you have to keep proving your talent to people who have none.,human,18,95,4.333333333,0.055555556
935,936,Virtual reality can simulate environments we could never visit in real life.,ai,12,76,5.416666667,0.083333333
936,937,The AI system identified and flagged inappropriate content on a social media platform.,ai,13,86,5.692307692,0.076923077
937,938,A house divided against itself cannot stand.,human,7,44,5.428571429,0.142857143
938,939,She used an intelligent microscope to identify the bacteria.,ai,9,60,5.777777778,0.111111111
939,940,The intelligent car warned the driver about an impending collision.,ai,10,67,5.8,0.1
940,941,A deepfake detection algorithm identified the manipulated video.,ai,8,64,7.125,0.125
941,942,The shelf wobbled when touched.,ai,5,31,5.4,0.2
942,943,God helps those who help themselves.,human,6,36,5.166666667,0.166666667
943,944,The snowflakes fell silently on the empty winter landscape.,ai,9,59,5.666666667,0.111111111
944,945,I see dead people.,human,4,18,3.75,0.25
945,946,Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that.,human,20,110,4.55,0.2
946,947,The automated drone delivered a package to a remote location.,ai,10,61,5.2,0.1
947,948,Don't make me turn this car around.,human,7,35,4.142857143,0.285714286
948,949,She carried the folded blanket to the bedroom.,ai,8,46,4.875,0.125
949,950,The translation engine handled multiple dialects.,ai,6,49,7.333333333,0.166666667
950,951,A neural network classified thousands of images in seconds.,ai,9,59,5.666666667,0.111111111
951,952,You cannot swim for new horizons until you have courage to lose sight of the shore.,human,16,83,4.25,0.0625
952,953,The smart lock opened with a fingerprint scan.,ai,8,46,4.875,0.125
953,954,The e-reader adjusted brightness based on ambient light.,ai,8,56,6.125,0.25
954,955,"Do not fear death so much, but rather the inadequate life.",human,11,58,4.363636364,0.181818182
955,956,"We don’t make mistakes, just happy little accidents.",human,8,52,5.625,0.25
956,957,He checked the smart fridge to see what groceries were needed.,ai,11,62,4.727272727,0.090909091
957,958,"If you are not embarrassed by the first version of your product, you've launched too late.",human,16,90,4.6875,0.1875
958,959,A gentle rain began to fall just before sunset.,ai,9,47,4.333333333,0.111111111
959,960,I poured cereal into a bowl and added milk.,ai,9,43,3.888888889,0.111111111
960,961,"That'll do, pig. That'll do.",human,5,28,4.8,1.0
961,962,The predictive text software completed the user's sentence.,ai,8,59,6.5,0.25
962,963,There is no passion to be found playing small - in settling for a life that is less than the one you are capable of living.,human,26,123,3.769230769,0.076923077
963,964,The ceiling fan spun lazily above.,ai,6,34,4.833333333,0.166666667
964,965,"The sailboat glided across the calm, blue water.",ai,8,48,5.125,0.25
965,966,The health app detected irregular heartbeats.,ai,6,45,6.666666667,0.166666667
966,967,I’d rather regret the things I’ve done than the things I haven’t done.,human,13,70,4.461538462,0.076923077
967,968,What lies behind us and what lies before us are tiny matters.,human,12,61,4.166666667,0.083333333
968,969,The automated factory produced a custom-designed product in minutes.,ai,9,68,6.666666667,0.222222222
969,970,The ice melted quickly in the summer heat.,ai,8,42,4.375,0.125
970,971,"The arc of the moral universe is long, but it bends toward justice.",human,13,67,4.230769231,0.153846154
971,972,Time is money.,human,3,14,4.0,0.333333333
972,973,The robot arm welded the car parts with precision.,ai,9,50,4.666666667,0.111111111
973,974,Ask not what your country can do for you – ask what you can do for your country.,human,18,80,3.5,0.055555556
974,975,"Don’t cry because it’s over, smile because it happened.",human,9,55,5.222222222,0.222222222
975,976,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",human,22,103,3.727272727,0.136363636
976,977,The automated system managed the energy consumption for an entire city district.,ai,12,80,5.75,0.083333333
977,978,"A bus passed by, leaving a trail of exhaust behind.",ai,10,51,4.2,0.2
978,979,A conversational AI drafted a professional email.,ai,7,49,6.142857143,0.142857143
979,980,The drone delivered a package to the doorstep.,ai,8,46,4.875,0.125
980,981,I don't care who started it; I'm finishing it.,human,9,46,4.222222222,0.444444444
981,982,"The candle flickered, casting shadows on the wall.",ai,8,50,5.375,0.25
982,983,Et lux perpetua luceat eis.,human,5,27,4.6,0.2
983,984,A good head and a good heart are always a formidable combination.,human,12,65,4.5,0.083333333
984,985,The chef grated cheese over a steaming bowl of pasta.,ai,10,53,4.4,0.1
985,986,The IoT devices synchronized across the network.,ai,7,48,6.0,0.142857143
986,987,Hell is empty and all the devils are here.,human,9,42,3.777777778,0.111111111
987,988,The automated inventory system reordered supplies.,ai,6,50,7.5,0.166666667
988,989,The AI-powered news aggregator summarized breaking news from around the world.,ai,11,78,6.181818182,0.181818182
989,990,Traveling alone can be both terrifying and liberating.,ai,8,54,5.875,0.125
990,991,The AI-driven research tool found a correlation in the data.,ai,10,60,5.1,0.2
991,992,Every artist was first an amateur.,human,6,34,4.833333333,0.166666667
992,993,"Give me liberty, or give me death!",human,7,34,4.0,0.285714286
993,994,"Never doubt that a small group of thoughtful, committed citizens can change the world; indeed, it's the only thing that ever has.",human,22,129,4.909090909,0.227272727
994,995,I am serious. And don’t call me Shirley.,human,8,40,4.125,0.25
995,996,The predictive text finished her sentence.,ai,6,42,6.166666667,0.166666667
996,997,I have a feeling we're not in Kansas anymore.,human,9,45,4.111111111,0.222222222
997,998,The drone followed a programmed flight path.,ai,7,44,5.428571429,0.142857143
998,999,Never explain - your friends do not need it and your enemies will not believe you anyway.,human,17,89,4.294117647,0.117647059
999,1000,The intelligent system managed the city's water supply.,ai,8,55,6.0,0.25
1000,1001,The curtains swayed slightly from the breeze.,ai,7,45,5.571428571,0.142857143
1001,1002,A conversational AI provided therapy and emotional support.,ai,8,59,6.5,0.125
1002,1003,The computer vision system identified a defect on the manufacturing line.,ai,11,73,5.727272727,0.090909091
1003,1004,"Life moves pretty fast. If you don’t stop and look around once in a while, you could miss it.",human,19,93,3.947368421,0.157894737
1004,1005,"You’re killin’ me, Smalls!",human,4,26,5.75,0.5
1005,1006,"The fan rotated slowly, moving the warm air around.",ai,9,51,4.777777778,0.222222222
1006,1007,I set three alarms and still managed to oversleep.,ai,9,50,4.666666667,0.111111111
1007,1008,There's a simple answer to that. I don't believe I want to give simple answers.,human,15,79,4.333333333,0.266666667
1008,1009,The predictive analytics platform forecasted the spread of a disease.,ai,10,69,6.0,0.1
1009,1010,"I don't know if God exists, but it would be better for His reputation if He didn't.",human,17,83,3.941176471,0.235294118
1010,1011,I watched the shadows shift as the sun moved across the sky.,ai,12,60,4.083333333,0.083333333
1011,1012,The automated factory produced the goods around the clock.,ai,9,58,5.555555556,0.111111111
1012,1013,A curious squirrel gathered acorns for the coming winter months.,ai,10,64,5.5,0.1
1013,1014,The AI-powered security camera identified an unauthorized person.,ai,8,65,7.25,0.25
1014,1015,"Success is not in what you have, but who you are.",human,11,49,3.545454545,0.181818182
1015,1016,The telescope focused on a distant nebula.,ai,7,42,5.142857143,0.142857143
1016,1017,A robotic arm sorted packages at an incredible speed.,ai,9,53,5.0,0.111111111
1017,1018,The robotic vacuum cleaned the house while everyone was out.,ai,10,60,5.1,0.1
1018,1019,The AI-driven chatbot provided mental health support.,ai,7,53,6.714285714,0.285714286
1019,1020,The smart home system adjusted the lighting and temperature for a perfect evening.,ai,13,82,5.384615385,0.076923077
1020,1021,Life must be understood backward. But it must be lived forward.,human,11,63,4.818181818,0.181818182
1021,1022,There's no place like home.,human,5,27,4.6,0.4
1022,1023,The self-organizing robots collaborated to build a complex structure.,ai,9,69,6.777777778,0.222222222
1023,1024,"Do what is right, not what is easy nor what is popular.",human,12,55,3.666666667,0.166666667
1024,1025,Fear is only as deep as the mind allows.,human,9,40,3.555555556,0.111111111
1025,1026,She set her bag down by the door.,ai,8,33,3.25,0.125
1026,1027,He used the blockchain to record the transaction.,ai,8,49,5.25,0.125
1027,1028,The sound of typing filled the quiet room.,ai,8,42,4.375,0.125
1028,1029,"A drone hovered silently above the field, scanning for movement.",ai,10,64,5.5,0.2
1029,1030,She unlocked the window to let in fresh air.,ai,9,44,4.0,0.111111111
1030,1031,It’s alive! It’s alive!,human,4,23,5.0,0.5
1031,1032,I’ll have what she’s having.,human,5,28,4.8,0.2
1032,1033,I'm not your maid.,human,4,18,3.75,0.5
1033,1034,The self-driving shuttle bus transported passengers across the campus.,ai,9,70,6.888888889,0.222222222
1034,1035,The stock trading bot executed hundreds of trades in seconds.,ai,10,61,5.2,0.1
1035,1036,Don't make me get the belt.,human,6,27,3.666666667,0.333333333
1036,1037,There is nothing permanent except change.,human,6,41,6.0,0.166666667
1037,1038,I am the master of my fate; I am the captain of my soul.,human,14,56,3.071428571,0.142857143
1038,1039,"That’s the thing about pain, it demands to be felt.",human,10,51,4.2,0.2
1039,1040,"So we beat on, boats against the current, borne back ceaselessly into the past.",human,14,79,4.714285714,0.214285714
1040,1041,That which does not kill us makes us stronger.,human,9,46,4.222222222,0.111111111
1041,1042,She asked the smart speaker to play her favorite playlist.,ai,10,58,4.9,0.1
1042,1043,The GPS recalculated the route after a wrong turn.,ai,9,50,4.666666667,0.111111111
1043,1044,The classroom projector flickered before turning off completely.,ai,8,64,7.125,0.125
1044,1045,A drone monitored wildlife to track animal populations and migration patterns.,ai,11,78,6.181818182,0.090909091
1045,1046,Man is the only creature who refuses to be what he is.,human,12,54,3.583333333,0.083333333
1046,1047,The digital twin simulated factory operations.,ai,6,46,6.833333333,0.166666667
1047,1048,The measure of who we are is what we do with what we have.,human,14,58,3.214285714,0.071428571
1048,1049,"Remember, happiness can be found, even in the darkest of times, if one only remembers to turn on the light.",human,20,107,4.4,0.2
1049,1050,"The cat stared at the closed door, waiting patiently for it to open.",ai,13,68,4.307692308,0.153846154
1050,1051,The smart grid automatically rerouted power during an outage.,ai,9,61,5.888888889,0.111111111
